lat,lng
-895265.2758337338,-3888635.809577686
-898807.7256805111,-3885227.6861771215
-899267.194165613,-3883381.295980375
-906849.6656943419,-3884403.276923681
-903922.0029765561,-3883013.8091920535
-898002.235900499,-3883813.3940815264
-898553.6407665834,-3884004.7889430295
-897847.1096904828,-3883216.0938059087
-898469.7614785226,-3882274.640116131
-897982.060637287,-3883297.2066594334
-898463.7999369943,-3883164.334411675
-898738.0413558391,-3883166.46658065
-900227.1660145979,-3883393.7057985356
-898821.1350014386,-3883144.3693452217
-897606.9380295026,-3885053.1182207135
-897883.7248863024,-3884462.016985047
-899674.742058103,-3881998.135222591
-899878.7392153655,-3885152.086293603
-905094.5960989816,-3883471.718329842
-900002.07498577,-3885059.468452016
-900438.3849104863,-3881905.1094649406
-899173.0655119059,-3882796.2196100773
-898443.8821242838,-3884421.1596437744
-906581.48141719,-3884243.162331363
-899212.2639794893,-3882224.382988669
-898980.2711360784,-3884335.607946016
-899129.4609819453,-3882848.366097578
-904810.6804951024,-3883332.1978661455
-897969.6799900186,-3883339.505484439
-907001.6171564641,-3884493.0108071244
-898741.4936964813,-3882705.983368009
-899088.6700205673,-3884294.90177657
-905398.0876069409,-3887799.9949108004
-899160.5261989031,-3882803.1466980795
-898055.753666908,-3884040.699241668
-899709.0073868005,-3885289.406578109
-898323.6115872092,-3884107.330921693
-906121.3925654183,-3883957.813433641
-898980.211022655,-3882890.8996505365
-899561.8238123447,-3882625.9667189457
-899893.8047885832,-3882656.747843984
-899042.8468289851,-3883979.1973114675
-898752.9341985206,-3883389.8089618008
-899029.2647140811,-3883929.156435443
-906583.1680615172,-3884242.791327413
-899595.8858624708,-3884094.775011723
-899873.9384474108,-3884530.484596246
-899161.7583209224,-3883243.754814841
-898114.4471431525,-3883883.4848712315
-898568.5064320343,-3884870.143147594
-899189.0900482938,-3882605.4525571945
-897262.0841404933,-3884804.578348863
-898545.2411837958,-3883509.5663058427
-899900.7752366004,-3883401.006178434
-898288.9547790625,-3885096.0454492318
-905270.5685135965,-3883534.4283037386
-898530.6268844244,-3883985.281061053
-898771.0376392828,-3884813.5210679816
-895534.5596325165,-3890029.2571386145
-897611.9939989885,-3885058.684878969
-898271.8539331886,-3884491.810676258
-905057.2059661867,-3887974.060257615
-900024.24336218,-3884271.8298698063
-899672.5445402093,-3884835.27073849
-899363.598083534,-3884599.154206468
-907526.411731699,-3884714.785939639
-905803.5121983213,-3889834.6533357995
-898148.9558220915,-3884385.557297118
-899002.7396284359,-3883124.6962613687
-907011.0442690151,-3884508.9006953174
-898887.9438188813,-3882401.754319749
-907792.3526067048,-3884803.470434844
-899217.2197648011,-3884441.88334949
-906015.3171680004,-3889766.933865627
-900460.2264146073,-3882103.852969407
-899093.1732765109,-3883615.0085138083
-899089.4424013497,-3884343.912432094
-898402.1715868703,-3885228.843156356
-897043.8095928238,-3883618.571868779
-898068.8375881338,-3883307.7512315637
-900060.0217754307,-3881919.3590370915
-899425.7224046598,-3883116.074009535
-897946.1951584143,-3883494.5025782115
-905796.2410068223,-3883790.834149749
-898752.6542917194,-3884161.8439006107
-906005.199820257,-3883888.7953032907
-899568.2106763249,-3882448.247064901
-896976.8149413406,-3886904.9022773374
-900002.6370295405,-3884789.407178712
-903866.9312694144,-3883043.8803819246
-898085.871797178,-3881985.1160164936
-907756.2136548472,-3886887.6172175305
-906991.910201415,-3884486.64428084
-899435.3207369617,-3884955.7183838813
-895233.9317314791,-3888631.8664034666
-898329.1995612646,-3885184.0780313956
-896746.399414267,-3883869.2564761876
-898741.6975798084,-3883421.06745136
-899715.8302235233,-3882544.4273007377
-899415.7305028315,-3881967.3403391573
-899955.3348122812,-3884631.4570847214
-898743.1705281953,-3884904.2697745557
-900031.869074637,-3885019.28181055
-899519.6194515701,-3883617.36993586
-899405.4329477042,-3882815.089928123
-898871.640502084,-3885253.224983928
-897958.8214941961,-3883967.454434876
-898940.1189120907,-3883113.9454971147
-900070.4084529546,-3881929.129983992
-899010.80328801,-3882209.4490942243
-907265.719852946,-3884627.214586867
-905786.5751972224,-3890234.570672382
-898605.7208481897,-3882144.790391544
-906059.5630528239,-3889606.2796236677
-899379.1607366387,-3885183.8767637345
-897892.3547060499,-3883320.2052976233
-899783.1912637153,-3881952.711673248
-899310.1062853077,-3883644.6826384156
-898551.5495060685,-3884583.2981974157
-898608.5188559318,-3882821.5488958936
-898841.8226310387,-3882264.2167244954
-899880.8946257886,-3884831.7658217135
-898548.778635157,-3882166.377410494
-899558.0291627556,-3882963.3188087456
-898654.276559906,-3884082.4335550666
-905555.5950661672,-3887795.445974825
-899491.9554914725,-3883664.7021925547
-898310.8406118674,-3884182.587684391
-899703.0280455678,-3883058.4855339155
-899466.7616539629,-3881977.021488486
-901213.8125453125,-3884792.6740635163
-900190.4486694286,-3882019.036984286
-899699.8800104368,-3882054.7585079595
-899929.5330927245,-3882679.144416654
-900539.1839995016,-3884116.669518835
-905257.0754231766,-3883542.40615067
-898747.2214307816,-3882720.196682179
-906001.2642794579,-3883888.6097608446
-905000.5195949972,-3883416.8007342285
-898292.9778494261,-3885105.1516157775
-899879.3179303912,-3884493.3938761186
-899737.279076892,-3883587.0652363747
-900483.3997710462,-3883478.360262876
-898526.772317356,-3884349.644336991
-898660.3886532593,-3884086.200716926
-895739.8963394917,-3882337.360365075
-897902.0464692734,-3885401.440038329
-898809.1602593827,-3883830.2002482284
-897871.7011589758,-3885209.2301808926
-900679.0097702497,-3883853.2226898917
-904412.2644477072,-3883157.9828803483
-900504.2219037033,-3882054.1192431655
-900026.2430296624,-3884832.4365591933
-907061.6279632034,-3884532.0364900413
-906985.6969550647,-3884489.9688076386
-899714.7549700447,-3882525.686954179
-899809.4188980906,-3883155.2116021155
-899309.0062340669,-3883005.414889622
-900063.6112501979,-3881960.47179578
-906242.4582440357,-3884027.7591987974
-898488.6926505528,-3885419.073228615
-902724.18712986,-3885987.418246432
-895608.770319571,-3882644.170509151
-899340.3909786899,-3883074.0989094255
-898172.7640333264,-3883331.3656258686
-900649.3432721742,-3884256.9015323687
-899741.615276022,-3881946.6803725115
-900134.1327616271,-3882013.724888981
-899345.3944700707,-3883706.4401269853
-898665.4605715325,-3884554.486632486
-897738.4733643176,-3885315.5048615066
-898708.5105457302,-3883434.7541873963
-899560.6784686275,-3882445.018791607
-897987.7084509733,-3882937.3184462124
-906983.2175007111,-3887485.9518342293
-898389.7845802361,-3885052.0820793235
-899889.4204691503,-3882654.18821916
-896729.3605283062,-3884588.046786423
-899019.5292056313,-3883027.0635170243
-898609.2785107247,-3883935.01236506
-897777.1376399285,-3883308.874505763
-899854.509731778,-3884201.063109226
-899433.5833631607,-3883758.342776495
-899860.7323153389,-3881949.385620127
-899159.9147080746,-3883967.7620391063
-898448.551059413,-3885019.9505879492
-896973.4947727534,-3884692.354252083
-898735.7524679514,-3882562.622184612
-904984.5741731002,-3887785.7432877845
-905912.8528359167,-3889660.224703043
-907358.4892668984,-3884653.3747020997
-899552.7482985898,-3883706.3816044796
-897065.8415395388,-3883640.5180211486
-898686.6858021778,-3884320.134354181
-900243.8775307134,-3884187.2245264095
-900295.5920164256,-3882037.2261545756
-899399.1199533705,-3883406.4051246326
-905180.0522740931,-3883521.8120423127
-899685.0121480199,-3883241.482844428
-898272.7296026587,-3882461.556581719
-897833.2454240845,-3883369.1757612084
-907119.3940847017,-3884552.128845498
-898513.1733036919,-3884965.8134955117
-905591.968278954,-3883683.0397555637
-904274.8998787022,-3883094.345263226
-898602.9298203829,-3883241.856271848
-898532.4734652009,-3884671.4861228447
-899155.6610606423,-3883851.985165768
-898191.9198684266,-3883817.765697784
-899678.0540830137,-3884835.827293154
-905829.3048545193,-3889478.7843116513
-905759.0396794399,-3889648.2393176495
-899847.2837732204,-3881977.8409379427
-900733.5975727814,-3881954.7677261317
-898739.8923044218,-3883050.6067127576
-899648.4718569228,-3881959.711662163
-905539.1198915839,-3883657.8073943644
-898075.5589728545,-3884867.872023114
-898227.5622706154,-3884423.8776073786
-898409.520848721,-3884018.9794536578
-897444.221537555,-3884948.005166464
-898295.530510145,-3883359.9869337766
-904474.1068411766,-3883154.086688532
-897954.7420143428,-3884402.8399784146
-897897.1919189502,-3886872.2231903644
-906686.9932795975,-3884307.7276314255
-899170.9557001446,-3883509.457912276
-898547.5477528338,-3883316.836011491
-900335.6251667965,-3884625.589484641
-900032.1950935477,-3883432.9675076352
-898101.5062809039,-3883386.672376032
-899145.267396033,-3884313.183901501
-899156.4524123704,-3882383.554511771
-903833.1995093327,-3883050.002918282
-900622.7632127579,-3883703.8250078345
-895715.5059134635,-3882272.670158444
-898584.8912436112,-3884376.2092086016
-900145.2556171652,-3884080.040225102
-907554.7653148627,-3886827.884049531
-898306.2502971885,-3883345.2370620747
-898707.8038456237,-3882191.3220233
-899810.6505876202,-3883327.8892045137
-898049.1054373806,-3883192.212550115
-895720.5599107574,-3887934.7894620625
-895697.7117658837,-3882470.812921684
-900004.9075741149,-3884830.3185482495
-900170.3228482746,-3882005.874378968
-899132.8596153249,-3884315.9597090194
-902025.1983887107,-3886058.6144132474
-907286.9895050277,-3884637.5118705584
-899461.0944464012,-3883111.3447978925
-898806.3736523467,-3882715.9529537396
-897795.1734477544,-3883227.4977412918
-899701.3261598151,-3885056.907926819
-899697.1671999124,-3885063.1421994534
-898553.3294308587,-3882161.251391542
-904559.9366427436,-3883188.410224321
-900040.5252086814,-3884792.6355576273
-899547.3556762089,-3881919.3890579953
-899545.6878655027,-3881938.357225109
-907232.0997132875,-3887066.8322787196
-897532.033083215,-3884981.559485556
-900187.4632100118,-3883899.3291580984
-904195.8169717483,-3883137.759820275
-899434.3229191569,-3881954.5577564654
-900396.0304969155,-3883477.639248672
-899216.9904395844,-3883447.269712723
-898396.4426411155,-3885256.76065979
-899486.1387059947,-3884678.532790776
-899236.3914522526,-3883421.054436085
-906945.9089587013,-3887464.9770786967
-905999.6046610253,-3888010.3851477066
-905411.0554889779,-3887070.7156246398
-898531.3142271031,-3885216.3126453063
-899119.8424377426,-3883904.32826213
-899485.767811241,-3883683.8594067646
-898032.413272386,-3883727.0159005225
-898739.7612048798,-3883310.7682826663
-898750.717382915,-3883919.5288969325
-905443.9179474559,-3883617.546878691
-898309.2714018237,-3883351.3093437315
-899419.8026616381,-3883173.802509438
-904817.9891825515,-3883318.4684747923
-897734.1985238736,-3885455.876731407
-900318.1953499678,-3884590.214393083
-905156.1323491507,-3883512.356051272
-894253.2737036075,-3888606.7655229243
-898295.5847800325,-3883234.1164514585
-897465.8144934236,-3882934.193558483
-899497.061150487,-3883659.6767688845
-895724.3927220276,-3887707.4082326638
-899907.5856454863,-3881985.0154975583
-899223.344758102,-3883279.5722759715
-898734.5436725689,-3883236.719067635
-899632.6623159036,-3882473.8137300783
-898968.5971743166,-3884324.114862503
-899641.7774967537,-3882480.9237532993
-904098.1817050882,-3883083.0277180853
-898958.9486385891,-3884045.960410196
-898580.5308041028,-3883044.432758903
-905826.7549235068,-3888035.1773910807
-899213.659500728,-3884493.4487444065
-898356.0508210389,-3884288.4994777883
-898521.4572487205,-3885150.6340933116
-899414.353902428,-3883185.7776736226
-898083.0070981331,-3883285.4300963227
-906330.8268336612,-3887878.014824848
-895637.4538516644,-3889990.916506599
-897878.3308149154,-3884457.004133044
-905541.2389088117,-3887779.484869607
-897953.7350360221,-3884400.815889674
-900541.982994531,-3881942.761229035
-900071.8939587227,-3885051.7875514496
-898732.8283440501,-3883194.715860226
-906852.5898871742,-3884415.698869839
-900505.5066866701,-3884159.052682911
-898751.6121888123,-3884625.7679013386
-895799.7329880612,-3889383.3120703693
-898646.4062533834,-3883194.9682451626
-907598.1243522913,-3889016.6340291337
-900392.8590092682,-3884692.340318741
-905053.7675504509,-3887877.319332405
-898058.6714773568,-3883928.5676044137
-898520.2767309716,-3882205.904839809
-899285.0006212986,-3883357.4393228665
-900042.5173012184,-3884663.4034223277
-899661.8989458366,-3881955.8852061946
-898899.7501088232,-3882746.7505855816
-899802.9231668221,-3884360.1402767445
-899236.1948085218,-3883419.9514789972
-899798.8024492137,-3885150.75055053
-898436.2044211226,-3885341.0810324526
-905957.0361017392,-3883883.414859018
-898343.2892487813,-3884083.2025195872
-904529.015374989,-3883221.62050382
-894491.2518434318,-3885352.5445614685
-899224.1434376747,-3883137.754366629
-899632.8181184261,-3886649.9491380127
-904124.9798760338,-3883060.3928025463
-898788.9093437012,-3884503.5639839107
-896783.9504121912,-3883880.530710047
-899326.0564944422,-3883930.5190232377
-905408.8257825876,-3887469.7818148592
-905509.7973351494,-3887634.9096088363
-895708.5621841266,-3882311.6235634424
-905419.1052709854,-3886938.3697814955
-897856.1346915601,-3883384.5728313345
-898893.8529235577,-3884260.6990164686
-909850.6695232781,-3885631.667680681
-899964.0730832356,-3885051.6761820656
-898140.6012110148,-3884143.938459552
-909575.2655273878,-3885507.380706529
-899749.7835283692,-3882565.5775885195
-898694.7623055408,-3882185.3101502955
-899288.5504061014,-3883352.821360062
-899549.0619053381,-3882975.030258849
-904799.0614901027,-3883351.307770224
-899635.8518267081,-3886647.841452078
-899741.4983166945,-3883454.265092408
-900040.2191210462,-3883733.3032439123
-897960.8685083668,-3884396.809745618
-900313.0709581831,-3883010.5924495333
-899458.0100309965,-3883751.3864918803
-899049.3656894244,-3883950.0081029944
-896809.034606298,-3884593.6869416824
-907763.9635352063,-3886898.2084740777
-898490.7443321958,-3885415.043757875
-898170.4625670182,-3883325.9479387244
-905279.751402339,-3883538.881088588
-900092.9563588167,-3884259.1909970576
-899076.5959660513,-3883049.7312819557
-899510.210937127,-3883891.9837796655
-898783.0672115228,-3883101.0383493383
-905771.3159085307,-3883793.988234308
-906410.125924074,-3888281.2243415946
-899413.9276591695,-3882756.403674894
-899827.8086220992,-3884757.91469199
-898766.4257996837,-3882743.508614618
-900453.0286207548,-3883467.7244592323
-898764.6549867493,-3883126.198066431
-907343.6132508836,-3884657.753724483
-899120.7906801539,-3882907.902180697
-906916.5714539342,-3884450.4021497327
-898481.6855465771,-3883167.897069624
-898386.2614490602,-3885062.143006918
-898893.5638875135,-3882945.030902951
-905818.0364875576,-3889722.900393328
-899149.847169204,-3884445.6964233443
-898765.3358938714,-3884178.849598809
-897533.6001999514,-3889680.7669680575
-899962.3875904634,-3885071.2680649175
-899096.3644652803,-3884348.364277218
-896886.7926174464,-3884576.229694518
-899641.6101295183,-3882676.4946124847
-898691.1651274173,-3882185.978397238
-898436.3950700269,-3884199.2496954254
-898507.8413303985,-3885019.3051312338
-899216.1261187233,-3882975.084379618
-898174.7464010726,-3884740.0927390107
-899414.6279740861,-3883681.51355135
-899097.903692213,-3884300.7410486727
-899885.9352019816,-3882651.73872771
-899009.415190645,-3884281.7756506377
-905266.910456432,-3887266.0403767712
-904962.8386998423,-3887666.263410503
-898372.5248759855,-3885047.963539001
-908302.3113174736,-3885024.6251640837
-898253.3759849599,-3884936.010142398
-898371.594579194,-3884241.4542792146
-908313.7904559791,-3885031.0200915
-900548.2129869706,-3884101.744071622
-898649.6377855345,-3882903.2157254973
-897904.1887624307,-3885417.141047862
-898182.98789116,-3883678.3052334646
-899579.7106134179,-3886698.7979533547
